Gene_set,Term,Overlap,P-value,Adjusted P-value,Old P-value,Old Adjusted P-value,Odds Ratio,Combined Score,Genes
GO_Biological_Process_2021,protein phosphorylation (GO:0006468),3/496,0.0375049475916008,0.0960839270316974,0,0,4.389677710164525,14.412551650563104,APP;LRRK2;TXK
GO_Biological_Process_2021,glial cell development (GO:0021782),1/26,0.0383007358905153,0.0960839270316974,0,0,27.51034482758621,89.74661743899148,APP
GO_Biological_Process_2021,negative regulation of macroautophagy (GO:0016242),1/26,0.0383007358905153,0.0960839270316974,0,0,27.51034482758621,89.74661743899148,LRRK2
GO_Biological_Process_2021,RNA polyadenylation (GO:0043631),1/26,0.0383007358905153,0.0960839270316974,0,0,27.51034482758621,89.74661743899148,APP
GO_Biological_Process_2021,negative regulation of receptor-mediated endocytosis (GO:0048261),1/26,0.0383007358905153,0.0960839270316974,0,0,27.51034482758621,89.74661743899148,APP
GO_Biological_Process_2021,lamellipodium assembly (GO:0030032),1/26,0.0383007358905153,0.0960839270316974,0,0,27.51034482758621,89.74661743899148,ABLIM1
GO_Biological_Process_2021,mononuclear cell differentiation (GO:1903131),1/26,0.0383007358905153,0.0960839270316974,0,0,27.51034482758621,89.74661743899148,IRF8
GO_Biological_Process_2021,mRNA polyadenylation (GO:0006378),1/26,0.0383007358905153,0.0960839270316974,0,0,27.51034482758621,89.74661743899148,APP
GO_Biological_Process_2021,regulation of blood coagulation (GO:0030193),1/27,0.0397451584744871,0.0974542303837708,0,0,26.450928381962864,85.31131290182489,THBD
GO_Biological_Process_2021,positive regulation of erythrocyte differentiation (GO:0045648),1/27,0.0397451584744871,0.0974542303837708,0,0,26.450928381962864,85.31131290182489,RHEX
GO_Biological_Process_2021,regulation of epidermal growth factor-activated receptor activity (GO:0007176),1/27,0.0397451584744871,0.0974542303837708,0,0,26.450928381962864,85.31131290182489,APP
GO_Biological_Process_2021,positive regulation of mitotic cell cycle (GO:0045931),1/27,0.0397451584744871,0.0974542303837708,0,0,26.450928381962864,85.31131290182489,APP
GO_Biological_Process_2021,positive regulation of protein modification process (GO:0031401),2/214,0.0407385408512294,0.0987589392993597,0,0,6.657008086253369,21.3062915003913,APP;LRRK2
GO_Biological_Process_2021,regulation of calcium-mediated signaling (GO:0050848),1/28,0.0411874839013458,0.0987589392993597,0,0,25.46998722860792,81.2396025067177,LRRK2
GO_Biological_Process_2021,negative regulation of oxidative stress-induced cell death (GO:1903202),1/28,0.0411874839013458,0.0987589392993597,0,0,25.46998722860792,81.2396025067177,LRRK2
GO_Biological_Process_2021,regulation of postsynapse organization (GO:0099175),1/28,0.0411874839013458,0.0987589392993597,0,0,25.46998722860792,81.2396025067177,LRRK2
GO_Biological_Process_2021,glial cell differentiation (GO:0010001),1/29,0.0426277151111442,0.1000023154499275,0,0,24.55911330049261,77.49015815040234,ADGRG6
GO_Biological_Process_2021,lamellipodium organization (GO:0097581),1/29,0.0426277151111442,0.1000023154499275,0,0,24.55911330049261,77.49015815040234,ABLIM1
GO_Biological_Process_2021,negative regulation of wound healing (GO:0061045),1/29,0.0426277151111442,0.1000023154499275,0,0,24.55911330049261,77.49015815040234,THBD
GO_Biological_Process_2021,regulation of neuronal synaptic plasticity (GO:0048168),1/29,0.0426277151111442,0.1000023154499275,0,0,24.55911330049261,77.49015815040234,APP
GO_Biological_Process_2021,positive regulation of phosphate metabolic process (GO:0045937),1/30,0.0440658550450575,0.1022704871099196,0,0,23.711058263971463,74.02758505991471,APP
GO_Biological_Process_2021,regulation of long-term synaptic potentiation (GO:1900271),1/30,0.0440658550450575,0.1022704871099196,0,0,23.711058263971463,74.02758505991471,APP
GO_Biological_Process_2021,apoptotic process (GO:0006915),2/231,0.0467502916921172,0.1055449159423977,0,0,6.157517155333749,18.86007347730692,APP;IFI27
GO_Biological_Process_2021,activation of phospholipase C activity (GO:0007202),1/32,0.0469358727577943,0.1055449159423977,0,0,22.17908787541713,67.84523138217664,TXK
GO_Biological_Process_2021,regulation of cellular amide metabolic process (GO:0034248),1/32,0.0469358727577943,0.1055449159423977,0,0,22.17908787541713,67.84523138217664,APP
GO_Biological_Process_2021,regulation of dendritic spine morphogenesis (GO:0061001),1/32,0.0469358727577943,0.1055449159423977,0,0,22.17908787541713,67.84523138217664,LRRK2
GO_Biological_Process_2021,regulation of intracellular protein transport (GO:0033157),1/32,0.0469358727577943,0.1055449159423977,0,0,22.17908787541713,67.84523138217664,IFI27
GO_Biological_Process_2021,regulation of NMDA receptor activity (GO:2000310),1/32,0.0469358727577943,0.1055449159423977,0,0,22.17908787541713,67.84523138217664,APP
GO_Biological_Process_2021,positive regulation of ATP metabolic process (GO:1903580),1/33,0.0483677563907074,0.1071000320079951,0,0,21.48491379310345,65.07612542493897,APP
GO_Biological_Process_2021,lytic vacuole organization (GO:0080171),1/33,0.0483677563907074,0.1071000320079951,0,0,21.48491379310345,65.07612542493897,LRRK2
GO_Biological_Process_2021,regulation of neurotransmitter secretion (GO:0046928),1/33,0.0483677563907074,0.1071000320079951,0,0,21.48491379310345,65.07612542493897,LRRK2
GO_Biological_Process_2021,positive regulation of epidermal growth factor receptor signaling pathway (GO:0045742),1/34,0.0497975604232894,0.1091522284025637,0,0,20.832810867293627,62.494042787714754,AGR2
GO_Biological_Process_2021,protein insertion into membrane (GO:0051205),1/34,0.0497975604232894,0.1091522284025637,0,0,20.832810867293627,62.494042787714754,APP
GO_Biological_Process_2021,regulation of regulated secretory pathway (GO:1903305),1/35,0.0512252877849629,0.1095161325057829,0,0,20.219066937119678,60.081401552176,LRRK2
GO_Biological_Process_2021,regulation of autophagosome assembly (GO:2000785),1/35,0.0512252877849629,0.1095161325057829,0,0,20.219066937119678,60.081401552176,LRRK2
GO_Biological_Process_2021,negative regulation of organelle assembly (GO:1902116),1/35,0.0512252877849629,0.1095161325057829,0,0,20.219066937119678,60.081401552176,LRRK2
GO_Biological_Process_2021,cellular response to amyloid-beta (GO:1904646),1/35,0.0512252877849629,0.1095161325057829,0,0,20.219066937119678,60.081401552176,APP
GO_Biological_Process_2021,regulation of postsynaptic membrane potential (GO:0060078),1/35,0.0512252877849629,0.1095161325057829,0,0,20.219066937119678,60.081401552176,LRRK2
GO_Biological_Process_2021,negative regulation of cellular process (GO:0048523),3/566,0.0520212764090409,0.1101800161962126,0,0,3.8300769686204856,11.322100034615652,APP;AGR2;DHRS2
GO_Biological_Process_2021,positive regulation of cytokine-mediated signaling pathway (GO:0001961),1/36,0.0526509413652038,0.1101800161962126,0,0,19.64039408866995,57.82271782479102,TXK
GO_Biological_Process_2021,macrophage activation (GO:0042116),1/36,0.0526509413652038,0.1101800161962126,0,0,19.64039408866995,57.82271782479102,APP
GO_Biological_Process_2021,cyclic-nucleotide-mediated signaling (GO:0019935),1/36,0.0526509413652038,0.1101800161962126,0,0,19.64039408866995,57.82271782479102,ADGRG6
GO_Biological_Process_2021,regulation of transport (GO:0051049),1/37,0.0540745240778647,0.1101800161962126,0,0,19.09386973180077,55.70430487305193,LRRK2
GO_Biological_Process_2021,glutamate receptor signaling pathway (GO:0007215),1/37,0.0540745240778647,0.1101800161962126,0,0,19.09386973180077,55.70430487305193,APP
GO_Biological_Process_2021,regulation of erythrocyte differentiation (GO:0045646),1/37,0.0540745240778647,0.1101800161962126,0,0,19.09386973180077,55.70430487305193,RHEX
GO_Biological_Process_2021,positive regulation of myeloid cell differentiation (GO:0045639),1/37,0.0540745240778647,0.1101800161962126,0,0,19.09386973180077,55.70430487305193,RHEX
GO_Biological_Process_2021,regulation of intracellular pH (GO:0051453),1/37,0.0540745240778647,0.1101800161962126,0,0,19.09386973180077,55.70430487305193,LRRK2
GO_Biological_Process_2021,protein insertion into ER membrane (GO:0045048),1/37,0.0540745240778647,0.1101800161962126,0,0,19.09386973180077,55.70430487305193,APP
GO_Biological_Process_2021,positive regulation of phosphorylation (GO:0042327),2/253,0.0549822980049571,0.1115061557670625,0,0,5.611553784860558,16.2776809721747,APP;LRRK2
GO_Biological_Process_2021,lysosome organization (GO:0007040),1/38,0.0554960388319167,0.1117706878452901,0,0,18.576887232059647,53.71402231134463,LRRK2
GO_Biological_Process_2021,regulation of protein targeting to mitochondrion (GO:1903214),1/39,0.0569154885110809,0.1117706878452901,0,0,18.087114337568057,51.84106589215322,LRRK2
GO_Biological_Process_2021,regulation of protein tyrosine kinase activity (GO:0061097),1/39,0.0569154885110809,0.1117706878452901,0,0,18.087114337568057,51.84106589215322,APP
GO_Biological_Process_2021,negative regulation of cellular metabolic process (GO:0031324),1/39,0.0569154885110809,0.1117706878452901,0,0,18.087114337568057,51.84106589215322,PTX3
GO_Biological_Process_2021,regulation of viral entry into host cell (GO:0046596),1/39,0.0569154885110809,0.1117706878452901,0,0,18.087114337568057,51.84106589215322,PTX3
GO_Biological_Process_2021,regulation of intracellular transport (GO:0032386),1/39,0.0569154885110809,0.1117706878452901,0,0,18.087114337568057,51.84106589215322,LRRK2
GO_Biological_Process_2021,regulation of peptidyl-threonine phosphorylation (GO:0010799),1/39,0.0569154885110809,0.1117706878452901,0,0,18.087114337568057,51.84106589215322,APP
GO_Biological_Process_2021,digestive tract development (GO:0048565),1/40,0.058332876023497,0.1140381450189085,0,0,17.622458001768347,50.075790447561154,AGR2
GO_Biological_Process_2021,regulation of mitochondrial membrane potential (GO:0051881),1/41,0.0597482042475946,0.1162812584908345,0,0,17.18103448275862,48.4095601130177,LRRK2
GO_Biological_Process_2021,regulation of protein phosphorylation (GO:0001932),2/266,0.0600719070662891,0.1163893199409352,0,0,5.331709956709957,14.993903963046998,APP;LRRK2
GO_Biological_Process_2021,regulation of chemokine production (GO:0032642),1/42,0.0611614760831625,0.1179736916448556,0,0,16.761143818334734,46.83462101550951,APP
GO_Biological_Process_2021,regulation of cell-substrate adhesion (GO:0010810),1/43,0.0625726944066545,0.1191076726863511,0,0,16.361247947454842,45.34399265988268,AGR2
GO_Biological_Process_2021,negative regulation of proteolysis (GO:0045861),1/43,0.0625726944066545,0.1191076726863511,0,0,16.361247947454842,45.34399265988268,LRRK2
GO_Biological_Process_2021,positive regulation of phospholipase C activity (GO:0010863),1/43,0.0625726944066545,0.1191076726863511,0,0,16.361247947454842,45.34399265988268,TXK
GO_Biological_Process_2021,positive regulation of MAPK cascade (GO:0043410),2/274,0.0632828557561453,0.1199334471535679,0,0,5.172794117647059,14.277640237151797,APP;LRRK2
GO_Biological_Process_2021,response to amyloid-beta (GO:1904645),1/44,0.0639818620949856,0.1207309919531468,0,0,15.979951884522857,43.93137485913406,APP
GO_Biological_Process_2021,cellular protein modification process (GO:0006464),4/1025,0.0652342803991045,0.1223224922491966,0,0,2.855270097189784,7.794231153527082,APP;LRRK2;TXK;PTPN4
GO_Biological_Process_2021,positive regulation of response to biotic stimulus (GO:0002833),1/45,0.0653889820318286,0.1223224922491966,0,0,15.615987460815049,42.59106770539062,OASL
GO_Biological_Process_2021,"regulation of synaptic transmission, glutamatergic (GO:0051966)",1/46,0.0667940570746933,0.1233558330656038,0,0,15.268199233716476,41.317902512852925,LRRK2
GO_Biological_Process_2021,interleukin-12-mediated signaling pathway (GO:0035722),1/46,0.0667940570746933,0.1233558330656038,0,0,15.268199233716476,41.317902512852925,SERPINB2
GO_Biological_Process_2021,posttranscriptional regulation of gene expression (GO:0010608),1/46,0.0667940570746933,0.1233558330656038,0,0,15.268199233716476,41.317902512852925,APP
GO_Biological_Process_2021,regulation of synapse assembly (GO:0051963),1/47,0.0681970901048618,0.1253343089118528,0,0,14.93553223388306,40.10718199812654,APP
GO_Biological_Process_2021,cellular response to interleukin-12 (GO:0071349),1/48,0.0695980839810058,0.1253343089118528,0,0,14.617021276595745,38.95462833164002,SERPINB2
GO_Biological_Process_2021,cognition (GO:0050890),1/48,0.0695980839810058,0.1253343089118528,0,0,14.617021276595745,38.95462833164002,APP
GO_Biological_Process_2021,regulation of mitochondrion organization (GO:0010821),1/48,0.0695980839810058,0.1253343089118528,0,0,14.617021276595745,38.95462833164002,LRRK2
GO_Biological_Process_2021,myelination (GO:0042552),1/48,0.0695980839810058,0.1253343089118528,0,0,14.617021276595745,38.95462833164002,ADGRG6
GO_Biological_Process_2021,regulation of protein metabolic process (GO:0051246),1/48,0.0695980839810058,0.1253343089118528,0,0,14.617021276595745,38.95462833164002,APP
GO_Biological_Process_2021,regulation of cellular localization (GO:0060341),1/49,0.070997041562065,0.1268013005676387,0,0,14.311781609195402,37.85633785017516,LRRK2
GO_Biological_Process_2021,regulation of cellular protein metabolic process (GO:0032268),1/49,0.070997041562065,0.1268013005676387,0,0,14.311781609195402,37.85633785017516,APP
GO_Biological_Process_2021,positive regulation of developmental growth (GO:0048639),1/52,0.0751817250984591,0.1315680189223034,0,0,13.46788370520622,34.852823720532044,AGR2
GO_Biological_Process_2021,negative regulation of protein metabolic process (GO:0051248),1/52,0.0751817250984591,0.1315680189223034,0,0,13.46788370520622,34.852823720532044,PTX3
GO_Biological_Process_2021,positive regulation of protein localization to cell periphery (GO:1904377),1/52,0.0751817250984591,0.1315680189223034,0,0,13.46788370520622,34.852823720532044,AGR2
GO_Biological_Process_2021,positive regulation of protein localization to plasma membrane (GO:1903078),1/52,0.0751817250984591,0.1315680189223034,0,0,13.46788370520622,34.852823720532044,AGR2
GO_Biological_Process_2021,plasma membrane bounded cell projection morphogenesis (GO:0120039),1/52,0.0751817250984591,0.1315680189223034,0,0,13.46788370520622,34.852823720532044,LRRK2
GO_Biological_Process_2021,positive regulation of chemokine production (GO:0032722),1/53,0.0765725660346981,0.132929974636236,0,0,13.208222811671089,33.938745289872976,APP
GO_Biological_Process_2021,positive regulation of NIK/NF-kappaB signaling (GO:1901224),1/53,0.0765725660346981,0.132929974636236,0,0,13.208222811671089,33.938745289872976,APP
GO_Biological_Process_2021,negative regulation of viral genome replication (GO:0045071),1/54,0.0779613849203899,0.1348017571930249,0,0,12.958360442420298,33.06379625497651,OASL
GO_Biological_Process_2021,positive regulation of interleukin-1 beta production (GO:0032731),1/56,0.0807329679040596,0.139040111390325,0,0,12.4858934169279,31.42210254292495,APP
GO_Biological_Process_2021,positive regulation of interferon-gamma production (GO:0032729),1/57,0.0821157376538747,0.1397577652618888,0,0,12.26231527093596,30.65119706904604,TXK
GO_Biological_Process_2021,cellular response to peptide (GO:1901653),1/57,0.0821157376538747,0.1397577652618888,0,0,12.26231527093596,30.65119706904604,APP
GO_Biological_Process_2021,protein K48-linked ubiquitination (GO:0070936),1/57,0.0821157376538747,0.1397577652618888,0,0,12.26231527093596,30.65119706904604,IFI27
GO_Biological_Process_2021,regulation of neurotransmitter receptor activity (GO:0099601),1/58,0.0834964966939316,0.1415526545514309,0,0,12.04658197217181,29.91106798113016,APP
GO_Biological_Process_2021,negative regulation of autophagy (GO:0010507),1/59,0.0848752478256348,0.1433301850440681,0,0,11.838287752675386,29.199998252267804,LRRK2
GO_Biological_Process_2021,response to organic cyclic compound (GO:0014070),1/60,0.0862519938757385,0.1445303681161023,0,0,11.637054354178844,28.516393460743195,LRRK2
GO_Biological_Process_2021,peptidyl-threonine phosphorylation (GO:0018107),1/60,0.0862519938757385,0.1445303681161023,0,0,11.637054354178844,28.516393460743195,LRRK2
GO_Biological_Process_2021,positive regulation of interleukin-1 production (GO:0032732),1/62,0.0889994819880445,0.1485606737800435,0,0,11.254381006218203,27.22575140877544,APP
GO_Biological_Process_2021,positive regulation of cytokine production (GO:0001819),2/335,0.0895493243918005,0.1485631806100056,0,0,4.212140712140712,10.16375104084122,APP;TXK
GO_Biological_Process_2021,amyloid fibril formation (GO:1990000),1/63,0.090370229679819,0.1485631806100056,0,0,11.07230255839822,26.61604802845276,APP
GO_Biological_Process_2021,negative regulation of endopeptidase activity (GO:0010951),1/63,0.090370229679819,0.1485631806100056,0,0,11.07230255839822,26.61604802845276,SERPINB2
GO_Biological_Process_2021,negative regulation of peptidase activity (GO:0010466),1/63,0.090370229679819,0.1485631806100056,0,0,11.07230255839822,26.61604802845276,SERPINB2
GO_Biological_Process_2021,negative regulation of intrinsic apoptotic signaling pathway (GO:2001243),1/64,0.091738983515608,0.1502442220595241,0,0,10.896004378763,26.028461010792668,LRRK2
GO_Biological_Process_2021,regulation of RNA metabolic process (GO:0051252),1/65,0.0931057463211684,0.151340426604446,0,0,10.72521551724138,25.461869434390834,OASL
GO_Biological_Process_2021,regulation of cellular catabolic process (GO:0031329),1/65,0.0931057463211684,0.151340426604446,0,0,10.72521551724138,25.461869434390834,LRRK2
GO_Biological_Process_2021,positive regulation of cell cycle (GO:0045787),1/66,0.0944705208619502,0.1518526150151347,0,0,10.559681697612731,24.915225160225248,APP
GO_Biological_Process_2021,positive regulation of cell death (GO:0010942),1/66,0.0944705208619502,0.1518526150151347,0,0,10.559681697612731,24.915225160225248,LRRK2
GO_Biological_Process_2021,cellular response to nutrient levels (GO:0031669),1/66,0.0944705208619502,0.1518526150151347,0,0,10.559681697612731,24.915225160225248,LRRK2
GO_Biological_Process_2021,regulation of viral genome replication (GO:0045069),1/67,0.0958333099563512,0.1523503901870198,0,0,10.399164054336469,24.387547080252187,OASL
GO_Biological_Process_2021,regulation of epidermal growth factor receptor signaling pathway (GO:0042058),1/67,0.0958333099563512,0.1523503901870198,0,0,10.399164054336469,24.387547080252187,AGR2
GO_Biological_Process_2021,peptidyl-threonine modification (GO:0018210),1/67,0.0958333099563512,0.1523503901870198,0,0,10.399164054336469,24.387547080252187,LRRK2
GO_Biological_Process_2021,canonical Wnt signaling pathway (GO:0060070),1/68,0.0971941163755111,0.1533899872980794,0,0,10.243437982501286,23.87791592101611,LRRK2
GO_Biological_Process_2021,negative regulation of transforming growth factor beta receptor signaling pathway (GO:0030512),1/68,0.0971941163755111,0.1533899872980794,0,0,10.243437982501286,23.87791592101611,PEG10
GO_Biological_Process_2021,positive regulation of MAP kinase activity (GO:0043406),1/69,0.098552942914148,0.154411470125416,0,0,10.092292089249494,23.385469502095955,LRRK2
GO_Biological_Process_2021,peptidyl-tyrosine phosphorylation (GO:0018108),1/69,0.098552942914148,0.154411470125416,0,0,10.092292089249494,23.385469502095955,TXK
GO_Biological_Process_2021,positive regulation of cell-substrate adhesion (GO:0010811),1/70,0.0999097923540907,0.1559742801499115,0,0,9.945527236381809,22.909398431433704,AGR2
GO_Biological_Process_2021,regulation of endopeptidase activity (GO:0052548),1/71,0.1012646674619075,0.1564016572187468,0,0,9.80295566502463,22.44894217800591,SERPINB2
GO_Biological_Process_2021,regulation of glycolytic process (GO:0006110),1/71,0.1012646674619075,0.1564016572187468,0,0,9.80295566502463,22.44894217800591,APP
GO_Biological_Process_2021,myeloid leukocyte differentiation (GO:0002573),1/71,0.1012646674619075,0.1564016572187468,0,0,9.80295566502463,22.44894217800591,DHRS2
GO_Biological_Process_2021,extrinsic apoptotic signaling pathway (GO:0097191),1/72,0.1026175710295397,0.1573711159958313,0,0,9.664400194269062,22.00338548313555,IFI27
GO_Biological_Process_2021,cell junction organization (GO:0034330),1/72,0.1026175710295397,0.1573711159958313,0,0,9.664400194269062,22.00338548313555,APP
GO_Biological_Process_2021,positive regulation of JNK cascade (GO:0046330),1/73,0.1039685058127173,0.1583239702551555,0,0,9.529693486590038,21.572055090315494,APP
GO_Biological_Process_2021,positive regulation of synaptic transmission (GO:0050806),1/73,0.1039685058127173,0.1583239702551555,0,0,9.529693486590038,21.572055090315494,APP
GO_Biological_Process_2021,negative regulation of protein binding (GO:0032091),1/74,0.1053174745633215,0.1598174264352501,0,0,9.398677373641949,21.15431674384753,LRRK2
GO_Biological_Process_2021,positive regulation of protein phosphorylation (GO:0001934),2/371,0.1063378519654195,0.1607374456790265,0,0,3.794231513743709,8.50338113851458,APP;LRRK2
GO_Biological_Process_2021,integrin-mediated signaling pathway (GO:0007229),1/75,0.1066644800819346,0.1607374456790265,0,0,9.271202236719478,20.749572437350395,TXK
GO_Biological_Process_2021,positive regulation of growth (GO:0045927),1/76,0.1080095250991305,0.1610863707664008,0,0,9.14712643678161,20.3572579045293,AGR2
GO_Biological_Process_2021,positive regulation of interleukin-6 production (GO:0032755),1/76,0.1080095250991305,0.1610863707664008,0,0,9.14712643678161,20.3572579045293,APP
GO_Biological_Process_2021,cell morphogenesis involved in neuron differentiation (GO:0048667),1/76,0.1080095250991305,0.1610863707664008,0,0,9.14712643678161,20.3572579045293,APP
GO_Biological_Process_2021,purine ribonucleotide metabolic process (GO:0009150),1/77,0.1093526123750557,0.1613201553490793,0,0,9.026315789473683,19.976840295907547,LRRK2
GO_Biological_Process_2021,positive regulation of protein modification by small protein conjugation or removal (GO:1903322),1/77,0.1093526123750557,0.1613201553490793,0,0,9.026315789473683,19.976840295907547,LRRK2
GO_Biological_Process_2021,positive regulation of tumor necrosis factor production (GO:0032760),1/77,0.1093526123750557,0.1613201553490793,0,0,9.026315789473683,19.976840295907547,APP
GO_Biological_Process_2021,negative regulation of cell population proliferation (GO:0008285),2/379,0.1101801949801415,0.1613201553490793,0,0,3.712201591511936,8.187773329296586,APP;DHRS2
GO_Biological_Process_2021,axon development (GO:0061564),1/79,0.1120329247043706,0.1613201553490793,0,0,8.793987621573828,19.249708955963715,APP
GO_Biological_Process_2021,positive regulation of proteasomal ubiquitin-dependent protein catabolic process (GO:0032436),1/79,0.1120329247043706,0.1613201553490793,0,0,8.793987621573828,19.249708955963715,LRRK2
GO_Biological_Process_2021,positive regulation of ubiquitin-dependent protein catabolic process (GO:2000060),1/79,0.1120329247043706,0.1613201553490793,0,0,8.793987621573828,19.249708955963715,LRRK2
GO_Biological_Process_2021,regulation of neuron differentiation (GO:0045664),1/79,0.1120329247043706,0.1613201553490793,0,0,8.793987621573828,19.249708955963715,LRRK2
GO_Biological_Process_2021,mRNA 3'-end processing (GO:0031124),1/79,0.1120329247043706,0.1613201553490793,0,0,8.793987621573828,19.249708955963715,APP
GO_Biological_Process_2021,positive regulation of macromolecule metabolic process (GO:0010604),2/384,0.1126007905278338,0.1613201553490793,0,0,3.662677636499626,7.998945653887738,APP;AGR2
GO_Biological_Process_2021,positive regulation of cell adhesion (GO:0045785),1/80,0.1133701552568414,0.1613201553490793,0,0,8.682234831951114,18.9020683044028,AGR2
GO_Biological_Process_2021,response to interferon-gamma (GO:0034341),1/80,0.1133701552568414,0.1613201553490793,0,0,8.682234831951114,18.9020683044028,IRF8
GO_Biological_Process_2021,regulation of NIK/NF-kappaB signaling (GO:1901222),1/80,0.1133701552568414,0.1613201553490793,0,0,8.682234831951114,18.9020683044028,APP
GO_Biological_Process_2021,regulation of protein localization to plasma membrane (GO:1903076),1/80,0.1133701552568414,0.1613201553490793,0,0,8.682234831951114,18.9020683044028,AGR2
GO_Biological_Process_2021,negative regulation of protein modification process (GO:0031400),1/81,0.1147054390288231,0.1621568747182711,0,0,8.573275862068966,18.564467269525416,LRRK2
GO_Biological_Process_2021,positive regulation of tumor necrosis factor superfamily cytokine production (GO:1903557),1/81,0.1147054390288231,0.1621568747182711,0,0,8.573275862068966,18.564467269525416,APP
GO_Biological_Process_2021,positive regulation of protein ubiquitination (GO:0031398),1/82,0.1160387787872419,0.1635091882911137,0,0,8.46700723712218,18.236501342427736,LRRK2
GO_Biological_Process_2021,regulation of interleukin-1 beta production (GO:0032651),1/83,0.117370177258046,0.1648500224271585,0,0,8.363330529857024,17.9177869218649,APP
GO_Biological_Process_2021,response to interleukin-1 (GO:0070555),1/86,0.1213527522063146,0.1677296001832502,0,0,8.066937119675456,17.0136033150249,APP
GO_Biological_Process_2021,negative regulation of phosphorylation (GO:0042326),1/86,0.1213527522063146,0.1677296001832502,0,0,8.066937119675456,17.0136033150249,LRRK2
GO_Biological_Process_2021,positive regulation of proteasomal protein catabolic process (GO:1901800),1/86,0.1213527522063146,0.1677296001832502,0,0,8.066937119675456,17.0136033150249,LRRK2
GO_Biological_Process_2021,regulation of interferon-gamma production (GO:0032649),1/86,0.1213527522063146,0.1677296001832502,0,0,8.066937119675456,17.0136033150249,TXK
GO_Biological_Process_2021,regulation of neuron death (GO:1901214),1/86,0.1213527522063146,0.1677296001832502,0,0,8.066937119675456,17.0136033150249,LRRK2
GO_Biological_Process_2021,negative regulation of binding (GO:0051100),1/88,0.1239981456512226,0.1699624745112546,0,0,7.880697582243361,16.45086689819455,LRRK2
GO_Biological_Process_2021,regulation of type I interferon production (GO:0032479),1/89,0.1253179535566854,0.1699624745112546,0,0,7.790752351097178,16.18062246106182,IRF8
GO_Biological_Process_2021,regulation of cation channel activity (GO:2001257),1/89,0.1253179535566854,0.1699624745112546,0,0,7.790752351097178,16.18062246106182,APP
GO_Biological_Process_2021,positive regulation of inflammatory response (GO:0050729),1/89,0.1253179535566854,0.1699624745112546,0,0,7.790752351097178,16.18062246106182,APP
GO_Biological_Process_2021,second-messenger-mediated signaling (GO:0019932),1/89,0.1253179535566854,0.1699624745112546,0,0,7.790752351097178,16.18062246106182,LRRK2
GO_Biological_Process_2021,post-Golgi vesicle-mediated transport (GO:0006892),1/89,0.1253179535566854,0.1699624745112546,0,0,7.790752351097178,16.18062246106182,APP
GO_Biological_Process_2021,positive regulation of autophagy (GO:0010508),1/90,0.1266358392018219,0.171214810634239,0,0,7.702828361100349,15.917430476118057,LRRK2
GO_Biological_Process_2021,positive regulation of supramolecular fiber organization (GO:1902905),1/91,0.1279518052795566,0.1724567810289677,0,0,7.616858237547893,15.661034464173188,APP
GO_Biological_Process_2021,Wnt signaling pathway (GO:0016055),1/92,0.1292658545119819,0.1731524100561733,0,0,7.532777567260326,15.411189911294056,LRRK2
GO_Biological_Process_2021,regulation of peptidyl-tyrosine phosphorylation (GO:0050730),1/92,0.1292658545119819,0.1731524100561733,0,0,7.532777567260326,15.411189911294056,APP
GO_Biological_Process_2021,positive regulation of peptidyl-serine phosphorylation (GO:0033138),1/93,0.130577989553445,0.1738369554177764,0,0,7.450524737631184,15.167663594496686,APP
GO_Biological_Process_2021,visual perception (GO:0007601),1/93,0.130577989553445,0.1738369554177764,0,0,7.450524737631184,15.167663594496686,ABLIM1
GO_Biological_Process_2021,sensory perception of light stimulus (GO:0050953),1/95,0.1331965279231108,0.1767807129010094,0,0,7.291269258987527,14.698685432239005,ABLIM1
GO_Biological_Process_2021,regulation of vesicle-mediated transport (GO:0060627),1/96,0.1345029365993388,0.1774294057267874,0,0,7.214156079854809,14.472818068487964,LRRK2
GO_Biological_Process_2021,cellular transition metal ion homeostasis (GO:0046916),1/96,0.1345029365993388,0.1774294057267874,0,0,7.214156079854809,14.472818068487964,APP
GO_Biological_Process_2021,regulation of MAP kinase activity (GO:0043405),1/97,0.135807441882233,0.1781609584993313,0,0,7.1386494252873565,14.2524368267114,LRRK2
GO_Biological_Process_2021,antigen processing and presentation of exogenous peptide antigen via MHC class II (GO:0019886),1/98,0.1371100464027112,0.1781609584993313,0,0,7.064699608958407,14.037356193959155,HLA-DQA1
GO_Biological_Process_2021,positive regulation of defense response (GO:0031349),1/98,0.1371100464027112,0.1781609584993313,0,0,7.064699608958407,14.037356193959155,APP
GO_Biological_Process_2021,negative regulation of neuron death (GO:1901215),1/98,0.1371100464027112,0.1781609584993313,0,0,7.064699608958407,14.037356193959155,LRRK2
GO_Biological_Process_2021,regulation of peptidyl-serine phosphorylation (GO:0033135),1/98,0.1371100464027112,0.1781609584993313,0,0,7.064699608958407,14.037356193959155,APP
GO_Biological_Process_2021,positive regulation of stress-activated MAPK cascade (GO:0032874),1/99,0.1384107528555566,0.1793142290725718,0,0,6.992258972554539,13.82739870293458,APP
GO_Biological_Process_2021,antigen processing and presentation of peptide antigen via MHC class II (GO:0002495),1/100,0.1397095639188418,0.1799227024948883,0,0,6.921281783350749,13.622394510819325,HLA-DQA1
